frameid,x1,y1,x2,y2
410,1202,339,1238,365
411,1204,342,1243,368
412,1204,346,1242,371
413,1206,346,1244,373
414,1209,349,1246,378
415,1210,352,1246,380
416,1213,355,1250,385
417,1212,358,1254,385
418,1213,360,1258,387
419,1216,363,1255,391
420,1216,364,1258,391
421,1218,368,1259,394
422,1219,372,1262,394
423,1220,374,1263,398
424,1222,375,1265,400
425,1224,378,1260,402
426,1223,381,1263,407
427,1226,383,1259,409
428,1222,388,1265,412
429,1227,391,1264,418
430,1227,395,1263,419
431,1228,398,1264,421
432,1229,402,1262,424
433,1230,405,1263,427
434,1228,408,1264,429
435,1229,412,1262,435
436,1229,413,1263,436
437,1226,415,1263,441
438,1223,419,1264,445
439,1224,421,1259,445
440,1223,425,1258,450
441,1222,426,1257,452
442,1220,428,1255,454
443,1217,432,1255,457
444,1218,434,1253,460
445,1215,440,1249,466
446,1211,440,1248,466
447,1210,441,1250,470
448,1208,446,1246,471
449,1206,449,1242,475
450,1205,452,1241,475
451,1202,452,1240,478
452,1201,457,1237,480
453,1199,457,1236,483
454,1198,461,1231,487
455,1193,464,1230,487
456,1191,466,1230,490
457,1186,469,1223,493
458,1188,473,1221,494
459,1187,476,1215,496
460,1183,477,1214,496
461,1180,480,1209,498
462,1177,482,1208,500
463,1175,483,1206,504
464,1173,486,1201,502
465,1171,487,1198,505
466,1168,489,1195,506
467,1165,490,1194,507
468,1162,491,1191,510
469,1160,491,1191,510
470,1157,492,1189,511
471,1155,493,1183,512
472,1154,495,1180,512
473,1151,495,1179,513
474,1145,496,1179,515
475,1145,496,1177,515
476,1143,497,1172,515
477,1141,497,1171,517
478,1138,498,1169,515
479,1137,499,1166,516
480,1134,500,1164,516
481,1132,499,1162,516
482,1131,500,1159,515
483,1129,499,1158,515
484,1126,499,1156,515
485,1126,500,1156,516
486,1122,500,1152,516
487,1121,500,1151,516
488,1120,499,1148,516
489,1117,499,1144,516
490,1117,500,1143,515
491,1115,499,1144,516
492,1113,498,1141,514
493,1113,498,1138,514
494,1111,497,1138,514
495,1110,498,1134,513
496,1109,497,1133,513
497,1107,496,1133,513
498,1105,495,1130,511
499,1101,494,1130,511
500,1101,494,1127,511
501,1099,493,1125,511
502,1099,494,1125,510
503,1099,493,1123,510
504,1100,493,1123,508
505,1095,492,1120,509
506,1090,490,1121,507
507,1091,491,1118,509
508,1090,491,1117,507
509,1090,491,1115,507
510,1088,490,1113,506
511,1086,490,1111,504
512,1086,490,1110,506
513,1086,489,1110,504
514,1085,489,1108,505
515,1084,488,1109,504
516,1082,487,1107,504
517,1080,487,1107,503
518,1080,487,1107,504
519,1078,486,1105,504
520,1077,486,1103,504
521,1076,486,1103,504
522,1076,486,1102,505
523,1076,486,1101,504
524,1075,485,1101,504
525,1072,484,1102,504
526,1073,485,1099,503
527,1072,486,1098,503
528,1073,487,1097,502
529,1073,486,1096,503
530,1073,486,1096,502
531,1073,486,1095,502
532,1072,486,1096,501
533,1071,486,1094,502
534,1069,486,1095,502
535,1069,487,1093,503
536,1068,486,1094,503
537,1067,486,1093,503
538,1066,487,1093,503
539,1066,487,1091,503
540,1066,487,1090,502
541,1065,487,1089,502
542,1065,487,1088,503
543,1066,487,1088,504
544,1063,488,1088,504
545,1062,489,1087,504
546,1062,489,1083,504
547,1060,488,1083,505
548,1059,489,1081,504
549,1057,489,1083,504
550,1057,489,1081,506
551,1054,490,1078,507
552,1053,489,1077,507
553,1050,490,1077,506
554,1049,491,1074,506
555,1047,491,1072,506
556,1045,491,1071,507
557,1044,491,1071,508
558,1043,492,1068,508
559,1041,492,1068,509
560,1038,492,1068,508
561,1038,492,1066,510
562,1037,493,1062,510
563,1035,494,1061,510
564,1033,493,1060,510
565,1032,494,1058,511
566,1030,495,1055,510
567,1028,495,1054,511
568,1027,495,1052,511
569,1025,496,1051,511
570,1023,497,1048,513
571,1021,497,1045,512
572,1021,498,1044,514
573,1018,497,1042,513
574,1018,498,1040,513
575,1015,498,1037,513
576,1012,498,1037,514
577,1012,499,1035,514
578,1008,498,1034,514
579,1006,499,1033,516
580,1005,499,1029,515
581,1003,498,1029,516
582,1001,499,1029,515
583,1001,499,1025,515
584,999,499,1024,515
585,999,499,1023,515
586,997,499,1020,515
587,994,498,1019,515
588,993,498,1017,515
589,995,499,1015,513
590,992,499,1013,514
591,993,500,1012,513
592,991,499,1010,512
593,989,499,1009,512
594,987,498,1008,511
595,986,499,1006,513
596,984,498,1005,514
597,983,497,1004,512
598,983,498,1003,512
599,980,497,1002,513
600,978,497,1002,511
601,977,497,1000,511
602,977,497,998,511
603,976,497,997,510
604,975,497,995,511
605,975,498,993,511
606,973,496,991,510
607,971,496,991,509
608,971,496,989,510
609,969,496,988,508
610,968,496,987,509
611,965,495,986,507
612,964,495,985,507
613,964,495,984,506
614,963,494,982,505
615,962,493,981,506
616,961,492,980,505
617,959,494,979,506
618,958,493,978,505
619,958,492,976,504
620,956,490,974,504
621,955,490,974,503
622,954,491,971,503
623,952,489,971,504
624,949,488,971,504
625,951,488,969,503
626,950,489,969,502
627,949,488,968,501
628,948,487,967,502
629,948,486,968,500
630,946,486,964,500
631,945,486,964,500
632,945,486,963,499
633,945,486,962,498
634,943,486,963,498
635,944,486,960,498
636,942,485,960,497
637,941,483,960,497
638,941,484,957,497
639,940,483,957,498
640,939,483,956,497
641,939,484,956,497
642,938,484,956,497
643,939,484,955,497
644,938,484,956,497
645,937,485,956,497
646,937,485,954,498
647,936,485,953,497
648,937,485,954,499
649,936,485,954,499
650,935,485,954,499
651,935,486,953,500
652,936,488,953,500
653,935,489,952,501
654,937,489,952,501
655,936,490,952,501
656,937,490,952,502
657,935,492,951,503
658,935,492,952,504
659,935,494,951,504
660,935,493,953,506
661,936,495,951,505
662,936,497,952,507
663,935,497,952,508
664,934,497,952,509
665,935,498,953,510
666,935,499,952,510
667,936,500,953,511
668,936,502,953,512
669,936,504,953,514
670,936,505,952,516
671,937,506,953,515
672,938,508,953,517
673,937,508,955,517
674,938,509,953,520
675,938,510,956,520
676,940,511,955,520
677,940,512,957,523
678,940,513,957,525
679,942,514,958,525
680,942,516,960,526
681,943,518,959,528
682,944,519,961,530
683,945,520,961,531
684,944,521,963,531
685,946,523,963,532
686,947,523,963,533
687,947,525,964,535
688,949,527,965,535
689,949,526,968,537
690,950,528,968,539
691,949,528,969,540
692,950,529,970,540
693,953,531,973,543
694,952,531,973,544
695,956,534,973,543
696,956,535,975,546
697,957,536,975,547
698,960,537,976,548
699,960,538,976,549
700,960,539,978,550
701,962,541,981,550
702,963,541,980,552
703,966,543,982,553
704,967,544,984,554
705,967,545,985,555
706,969,546,987,558
707,970,547,987,560
708,971,549,990,561
709,973,549,991,561
710,974,550,991,561
711,976,552,994,564
712,977,553,994,564
713,978,554,995,567
714,979,555,996,567
715,980,556,998,567
716,983,558,1000,570
717,984,559,999,569
718,985,560,1003,572
719,985,561,1004,572
720,988,562,1005,572
721,990,564,1004,573
722,991,565,1006,576
723,993,566,1007,576
724,994,567,1011,578
725,995,567,1012,579
726,998,569,1012,581
727,998,569,1014,581
728,999,571,1016,582
729,1001,572,1018,584
730,1003,572,1019,584
731,1003,574,1020,586
732,1005,574,1022,586
733,1006,574,1024,587
734,1009,575,1023,585
735,1011,578,1024,587
736,1012,577,1025,590
737,1010,579,1025,588
738,1013,580,1028,588
739,1018,580,1031,591
740,1019,583,1033,595
741,1021,585,1035,597
742,1018,582,1033,596
743,1020,584,1034,593
744,1021,584,1036,595
745,1022,585,1036,595
746,1023,586,1038,596
747,1022,586,1038,598
748,1024,588,1039,598
749,1025,588,1039,599
750,1025,589,1038,599
751,1029,591,1041,600
752,1029,591,1043,601
753,1029,593,1043,602
754,1029,594,1042,604
755,1031,595,1043,604
756,1031,595,1045,606
757,1030,597,1046,608
758,1033,599,1045,608
759,1032,600,1044,609
760,1032,601,1045,610
761,1033,601,1046,611
762,1033,603,1046,614
763,1033,604,1047,615
764,1034,606,1048,616
765,1033,607,1048,618
766,1034,609,1048,619
767,1033,608,1047,619
768,1035,611,1047,620
769,1029,609,1045,621
770,1031,612,1050,623
771,1029,612,1050,625
772,1034,616,1047,626
773,1032,616,1049,627
774,1034,617,1047,627
775,1035,618,1052,628
776,1036,619,1052,630
777,1037,619,1050,630
778,1036,621,1052,632
779,1036,622,1051,633
780,1037,623,1054,635
781,1038,624,1053,636
782,1039,626,1052,636
783,1038,625,1055,637
784,1040,627,1056,639
785,1042,628,1057,640
786,1041,629,1058,640
787,1043,632,1059,641
788,1045,632,1061,642
789,1044,632,1059,643
790,1045,634,1062,644
791,1048,635,1065,645
792,1049,636,1064,646
793,1050,638,1067,647
794,1050,638,1068,650
795,1051,639,1068,649
796,1055,640,1068,651
797,1056,642,1070,653
798,1058,643,1072,654
799,1058,644,1074,655
800,1059,646,1073,656
801,1059,646,1075,657
802,1061,649,1075,658
803,1066,651,1077,658
804,1063,651,1080,661
805,1069,652,1082,661
806,1069,655,1085,664
807,1071,655,1089,664
808,1075,658,1089,666
809,1079,657,1094,667
810,1080,660,1095,670
811,1081,660,1094,671
812,1084,662,1098,672
813,1088,664,1102,672
814,1090,665,1103,675
815,1093,664,1108,675
816,1094,665,1110,674
817,1093,665,1110,678
818,1094,665,1110,676
819,1102,667,1117,678
820,1103,669,1122,681
821,1105,671,1124,683
822,1108,671,1124,682
823,1112,673,1129,684
824,1113,673,1130,684
825,1115,674,1132,686
826,1118,674,1137,686
827,1118,674,1137,686
828,1125,676,1139,686
829,1127,677,1146,686
830,1126,675,1149,686
831,1131,676,1149,685
832,1134,678,1148,686
833,1137,678,1151,686
834,1138,677,1153,688
835,1141,678,1159,686
836,1144,678,1159,687
837,1144,679,1160,688
838,1146,679,1163,688
839,1147,680,1163,689
840,1149,680,1166,690
841,1151,680,1167,689
842,1152,681,1171,692
843,1154,681,1171,691
844,1156,682,1175,692
845,1159,682,1177,693
846,1157,683,1178,694
847,1162,683,1180,695
848,1161,685,1180,695
849,1163,685,1181,696
850,1165,685,1180,696
851,1165,686,1185,698
852,1168,686,1185,696
853,1170,687,1188,698
854,1170,687,1185,697
855,1173,689,1190,699
856,1177,691,1194,700
857,1175,690,1194,702
858,1177,690,1194,700
859,1178,691,1197,702
860,1180,692,1199,704
861,1181,692,1199,702
862,1181,693,1200,703
863,1186,694,1201,704
864,1187,694,1204,705
865,1187,695,1206,707
866,1190,695,1207,707
867,1190,696,1208,707
868,1194,699,1212,709
869,1196,698,1215,710
870,1199,698,1216,710
871,1202,700,1219,710
872,1205,700,1221,710
873,1208,700,1223,711
874,1210,701,1226,712
875,1213,702,1228,713
876,1216,702,1232,713
877,1217,703,1234,712
878,1217,703,1236,714
879,1221,703,1239,715
880,1224,703,1244,715
881,1226,705,1246,716
882,1229,706,1249,716
883,1233,706,1252,717
884,1235,706,1253,717
885,1239,707,1257,719
886,1243,708,1262,720
887,1247,709,1263,722
888,1250,710,1266,722
889,1250,709,1270,723
890,1253,709,1273,723
891,1256,711,1275,723
892,1260,711,1281,724
893,1264,713,1281,725
894,1265,713,1284,726
895,1269,714,1285,726
896,1273,716,1289,726
897,1275,716,1291,728
898,1277,718,1292,728
899,1282,716,1299,727
900,1285,716,1301,730
901,1286,718,1303,730
902,1292,718,1307,731
903,1292,722,1307,733
904,1292,722,1306,737
905,1293,724,1312,736
906,1292,726,1311,736
907,1293,724,1311,736
908,1295,727,1313,739
909,1297,730,1314,741
910,1295,730,1313,741
911,1301,734,1318,744
912,1301,734,1319,745
913,1302,737,1317,750
914,1303,739,1319,749
915,1304,739,1319,751
916,1302,741,1317,752
917,1301,742,1317,752
918,1306,744,1321,755
919,1306,746,1321,758
920,1305,747,1320,760
921,1305,749,1320,762
922,1305,752,1320,764
923,1305,753,1321,765
924,1306,756,1325,768
925,1306,756,1323,769
926,1307,758,1324,771
927,1309,760,1324,772
928,1311,762,1327,773
929,1311,764,1327,775
930,1312,766,1328,777
931,1313,767,1331,777
932,1318,767,1336,778
933,1321,773,1336,784
934,1323,776,1337,788
935,1327,779,1342,788
936,1327,781,1344,791
937,1327,783,1346,793
938,1330,786,1348,798
939,1331,788,1352,799
940,1334,791,1356,803
941,1334,793,1358,806
942,1339,794,1359,806
943,1334,790,1360,806
944,1336,790,1362,807
945,1335,787,1358,805
946,1338,785,1358,804
947,1339,786,1359,804
948,1338,787,1361,804
949,1339,788,1361,806
950,1342,790,1361,804
951,1342,790,1364,804
952,1343,790,1366,803
953,1345,790,1364,804
954,1347,790,1364,803
955,1347,789,1363,803
956,1347,789,1363,803
957,1346,789,1366,804
958,1347,789,1364,804
959,1345,790,1363,804
960,1346,790,1364,804
961,1344,790,1365,804
962,1344,791,1365,803
963,1344,790,1366,804
964,1345,791,1363,804
965,1347,790,1362,803
966,1346,790,1364,803
967,1346,790,1362,804
968,1345,790,1362,802
969,1345,789,1359,802
970,1345,791,1364,803
971,1344,792,1365,804
972,1341,792,1365,804
973,1343,794,1363,804
974,1343,794,1363,804
975,1341,794,1364,804
976,1340,794,1363,806
977,1342,795,1360,805
978,1343,796,1363,808
979,1342,794,1362,808
980,1342,794,1364,808
981,1342,795,1363,808
982,1342,796,1362,806
983,1342,794,1363,808
984,1343,795,1361,807
985,1342,796,1362,808
986,1343,795,1362,807
987,1342,796,1360,807
988,1341,794,1365,807
989,1343,796,1362,806
990,1343,795,1362,807
991,1344,795,1363,807
992,1342,795,1363,807
993,1342,794,1362,806
994,1342,794,1362,808
995,1342,795,1362,808
996,1341,794,1362,807
997,1343,795,1360,808
998,1341,795,1362,807
999,1344,795,1360,806
1000,1341,794,1360,806
1001,1341,794,1361,807
1002,1342,795,1360,807
1003,1341,794,1364,807
1004,1343,794,1362,807
1005,1342,794,1362,807
1006,1341,794,1364,808
1007,1342,794,1361,807
1008,1343,794,1363,806
1009,1341,794,1361,806
1010,1342,794,1362,807
1011,1341,793,1364,809
1012,1342,793,1364,808
1013,1341,794,1363,808
1014,1341,794,1362,808
1015,1341,794,1363,807
1016,1342,793,1364,808
1017,1340,794,1363,808
1018,1340,794,1363,807
1019,1341,794,1364,808
1020,1341,794,1365,807
1021,1339,794,1364,808
1022,1342,794,1365,808
1023,1340,793,1364,806
1024,1343,794,1364,808
1025,1342,793,1363,807
1026,1341,794,1364,806
1027,1342,794,1366,808
1028,1341,793,1363,806
1029,1341,793,1363,806
1030,1341,793,1363,806
1031,1341,793,1363,806
1032,1341,793,1363,806
1033,1341,793,1363,806
1034,1341,793,1363,806
1035,1341,793,1363,806
1036,1341,793,1363,806
1037,1341,793,1363,806
1038,1341,793,1363,806
1039,1341,793,1363,806
1040,1341,793,1363,806
1041,1341,793,1363,806
1042,1341,793,1363,806
1043,1341,793,1363,806
1044,1341,793,1363,806
1045,1341,793,1363,806
1046,1341,793,1363,806
1047,1341,793,1363,806
1048,1341,793,1363,806
1049,1341,793,1363,806
1050,1341,793,1363,806
1051,1341,793,1363,806
1052,1341,793,1363,806
1053,1341,793,1363,806
1054,1341,793,1363,806
1055,1341,793,1363,806
1056,1341,793,1363,806
1057,1341,793,1363,806
1058,1341,793,1363,806
1059,1341,793,1363,806
1060,1341,793,1363,806
1061,1341,793,1363,806
1062,1341,793,1363,806
1063,1341,793,1363,806
1064,1341,793,1363,806
1065,1341,793,1363,806
1066,1341,793,1363,806
1067,1341,793,1363,806
1068,1341,793,1363,806
1069,1341,793,1363,806
1070,1341,793,1363,806
1071,1341,793,1363,806
1072,1341,793,1363,806
1073,1341,793,1363,806
1074,1341,793,1363,806
1075,1341,793,1363,806
1076,1341,793,1363,806
1077,1341,793,1363,806
1078,1341,793,1363,806
1079,1341,793,1363,806
