frameid,x1,y1,x2,y2
426,685,733,727,754
427,685,738,728,757
428,683,740,728,761
429,683,744,725,764
430,685,749,724,768
431,685,752,725,774
432,686,755,728,779
433,680,756,725,779
434,680,761,726,784
435,679,765,722,788
436,680,768,724,792
437,680,772,725,796
438,679,776,720,797
439,681,780,728,803
440,680,782,725,808
441,682,786,725,811
442,686,790,726,814
443,682,793,730,819
444,682,795,733,822
445,684,801,733,826
446,684,803,737,831
447,688,807,739,834
448,690,812,740,837
449,691,815,744,842
450,694,817,746,844
451,696,820,750,848
452,701,826,753,852
453,707,829,753,855
454,710,832,759,859
455,714,835,762,862
456,718,841,764,867
457,723,848,770,871
458,725,851,773,877
459,728,855,775,878
460,724,850,773,875
461,722,847,771,872
462,725,846,770,873
463,721,849,769,873
464,721,850,767,872
465,723,848,768,871
466,725,852,767,873
467,724,852,770,874
468,726,854,767,874
469,725,855,768,875
470,725,854,770,875
471,725,854,770,875
472,725,854,770,875
473,725,854,770,875
474,725,854,770,875
475,725,854,770,875
476,725,854,770,875
477,725,854,770,875
478,725,854,770,875
479,725,854,770,875
480,725,854,770,875
481,725,854,770,875
482,725,854,770,875
483,725,854,770,875
484,725,854,770,875
485,725,854,770,875
486,725,854,770,875
487,725,854,770,875
488,725,854,770,875
489,725,854,770,875
490,725,854,770,875
491,725,854,770,875
492,725,854,770,875
493,725,854,770,875
494,725,854,770,875
495,725,854,770,875
496,725,854,770,875
497,725,854,770,875
498,725,854,770,875
499,725,854,770,875
500,725,854,770,875
501,725,854,770,875
502,725,854,770,875
503,725,854,770,875
504,725,854,770,875
505,725,854,770,875
506,725,854,770,875
507,725,854,770,875
508,725,854,770,875
509,725,854,770,875
510,725,854,770,875
511,725,854,770,875
512,725,854,770,875
513,725,854,770,875
514,725,854,770,875
515,725,854,770,875
516,725,854,770,875
517,725,854,770,875
518,725,854,770,875
519,725,854,770,875
520,725,854,770,875
521,725,854,770,875
522,725,854,770,875
523,725,854,770,875
524,725,854,770,875
525,725,854,770,875
526,725,854,770,875
527,725,854,770,875
528,725,854,770,875
529,725,854,770,875
530,725,854,770,875
531,725,854,770,875
532,725,854,770,875
533,725,854,770,875
534,725,854,770,875
535,725,854,770,875
536,725,854,770,875
537,725,854,770,875
538,725,854,770,875
539,725,854,770,875
540,725,854,770,875
541,725,854,770,875
542,725,854,770,875
543,725,854,770,875
544,725,854,770,875
545,725,854,770,875
546,725,854,770,875
547,725,854,770,875
548,725,854,770,875
549,725,854,770,875
550,725,854,770,875
551,725,854,770,875
552,725,854,770,875
553,725,854,770,875
554,725,854,770,875
555,725,854,770,875
556,725,854,770,875
557,725,854,770,875
558,725,854,770,875
559,725,854,770,875
560,725,854,770,875
561,725,854,770,875
