frameid,x1,y1,x2,y2
318,429,476,691,590
319,428,476,692,590
320,426,473,691,588
321,427,472,691,586
322,426,469,688,586
323,427,469,687,586
324,428,469,689,585
325,427,470,687,585
326,427,470,687,585
327,427,469,687,586
328,427,471,687,586
329,427,472,687,586
330,429,474,691,588
331,430,476,691,590
332,431,475,691,589
333,430,479,692,592
334,430,479,691,592
335,430,481,691,591
336,430,480,691,591
337,429,482,693,590
338,429,485,693,589
339,428,483,693,588
340,429,483,693,588
341,428,483,693,590
342,428,483,694,591
343,428,485,694,592
344,426,487,694,592
345,427,489,694,593
346,428,491,694,595
347,427,491,692,596
348,427,490,692,598
349,429,492,693,601
350,430,491,691,602
351,429,493,693,603
352,430,493,695,605
353,432,495,696,607
354,430,497,697,608
355,430,501,696,612
356,430,507,697,611
357,428,508,696,613
358,427,510,697,618
359,427,513,697,625
360,427,515,697,631
361,427,522,698,637
362,425,530,697,644
363,425,536,697,655
364,427,545,698,662
365,429,562,697,675
366,427,571,697,685
367,429,585,697,697
368,427,593,698,709
369,429,611,697,723
370,430,622,695,736
371,428,636,694,753
372,423,651,691,767
373,421,665,693,785
374,426,678,693,805
375,429,700,691,827
376,423,726,688,852
377,428,746,684,879
378,424,776,678,908
379,413,807,667,943
380,402,836,660,986
381,391,867,639,1025
382,354,917,636,1048
383,329,961,622,1048
384,0,0,0,0
385,0,0,0,0
386,0,0,0,0
387,0,0,0,0
388,0,0,0,0
389,0,0,0,0
390,0,0,0,0
391,0,0,0,0
392,0,0,0,0
393,0,0,0,0
394,0,0,0,0
395,0,0,0,0
396,0,0,0,0
397,0,0,0,0
398,0,0,0,0
399,0,0,0,0
400,0,0,0,0
401,0,0,0,0
402,0,0,0,0
403,0,0,0,0
404,0,0,0,0
405,0,0,0,0
406,0,0,0,0
407,0,0,0,0
408,0,0,0,0
409,0,0,0,0
410,0,0,0,0
411,0,0,0,0
412,0,0,0,0
413,0,0,0,0
414,0,0,0,0
415,0,0,0,0
416,0,0,0,0
417,0,0,0,0
418,0,0,0,0
419,0,0,0,0
420,0,0,0,0
421,0,0,0,0
422,0,0,0,0
423,0,0,0,0
424,0,0,0,0
425,0,0,0,0
426,0,0,0,0
427,0,0,0,0
428,0,0,0,0
429,0,0,0,0
430,0,0,0,0
431,0,0,0,0
432,0,0,0,0
433,0,0,0,0
434,0,0,0,0
435,0,0,0,0
436,0,0,0,0
437,0,0,0,0
438,0,0,0,0
439,0,0,0,0
440,0,0,0,0
441,0,0,0,0
442,0,0,0,0
443,0,0,0,0
444,0,0,0,0
445,0,0,0,0
446,0,0,0,0
447,0,0,0,0
448,0,0,0,0
449,0,0,0,0
450,0,0,0,0
451,0,0,0,0
452,0,0,0,0
453,0,0,0,0
454,0,0,0,0
455,0,0,0,0
456,0,0,0,0
457,0,0,0,0
458,0,0,0,0
459,0,0,0,0
460,0,0,0,0
461,0,0,0,0
462,0,0,0,0
463,0,0,0,0
464,0,0,0,0
465,0,0,0,0
466,0,0,0,0
467,0,0,0,0
468,0,0,0,0
469,0,0,0,0
470,0,0,0,0
471,0,0,0,0
472,0,0,0,0
473,0,0,0,0
474,0,0,0,0
475,0,0,0,0
476,0,0,0,0
477,0,0,0,0
478,0,0,0,0
479,0,0,0,0
480,0,0,0,0
481,0,0,0,0
482,0,0,0,0
483,0,0,0,0
