frameid,x1,y1,x2,y2
316,1011,451,1163,534
317,1011,450,1165,535
318,1014,451,1166,532
319,1016,450,1165,532
320,1018,447,1169,532
321,1020,449,1169,531
322,1023,447,1173,531
323,1025,448,1174,530
324,1027,447,1176,529
325,1031,447,1175,528
326,1030,447,1176,525
327,1034,446,1176,522
328,1036,445,1178,522
329,1039,444,1176,518
330,1039,442,1177,514
331,1039,440,1178,515
332,1039,438,1176,512
333,1040,437,1176,510
334,1039,434,1177,508
335,1040,433,1176,506
336,1041,432,1176,503
337,1041,430,1178,502
338,1040,429,1176,501
339,1040,428,1176,500
340,1039,428,1177,498
341,1040,426,1178,501
342,1039,428,1177,499
343,1041,426,1176,501
344,1042,426,1174,502
345,1040,426,1173,503
346,1039,430,1173,507
347,1040,431,1173,507
348,1040,435,1174,510
349,1038,434,1176,510
350,1042,436,1170,511
351,1039,437,1170,510
352,1039,439,1169,510
353,1038,440,1166,509
354,1037,440,1166,510
355,1040,439,1165,510
356,1038,439,1164,509
357,1039,440,1164,509
358,1039,438,1165,509
359,1040,440,1163,509
360,1041,440,1165,510
361,1042,443,1165,511
362,1041,441,1166,511
363,1043,444,1166,512
364,1045,447,1167,512
365,1044,445,1168,514
366,1048,447,1169,512
367,1047,448,1171,515
368,1049,449,1170,515
369,1050,448,1170,517
370,1051,449,1171,516
371,1052,450,1172,517
372,1053,449,1172,517
373,1055,448,1172,517
374,1055,450,1174,518
375,1057,450,1174,517
376,1058,450,1173,517
377,1057,449,1177,516
378,1059,449,1175,517
379,1058,448,1177,515
380,1061,441,1175,510
381,1061,439,1175,511
382,1061,438,1175,510
383,1061,438,1175,508
384,1062,435,1176,507
385,1063,435,1174,507
386,1064,437,1177,507
387,1065,444,1176,511
388,1064,445,1175,510
389,1065,439,1176,508
390,1065,446,1175,513
391,1064,447,1175,512
392,1065,449,1173,513
393,1064,449,1172,514
394,1064,449,1174,516
395,1066,452,1173,517
396,1067,455,1174,516
397,1066,454,1174,516
398,1066,454,1173,517
399,1067,457,1173,517
400,1068,457,1172,517
401,1068,459,1173,517
402,1071,459,1174,520
403,1069,457,1173,520
404,1072,460,1175,519
405,1073,460,1177,520
406,1074,459,1177,521
407,1075,459,1177,521
408,1075,458,1179,521
409,1077,458,1178,520
410,1078,459,1178,521
411,1078,460,1180,520
412,1078,461,1181,521
413,1080,461,1183,523
414,1083,463,1183,522
415,1083,463,1184,523
416,1083,465,1185,524
417,1085,466,1185,526
418,1083,467,1185,526
419,1085,467,1186,526
420,1085,466,1186,527
421,1087,470,1187,526
422,1087,470,1187,527
423,1088,470,1186,527
424,1087,469,1187,527
425,1087,469,1190,529
426,1089,470,1189,528
427,1089,472,1188,529
428,1089,473,1187,528
429,1090,472,1188,530
430,1090,473,1188,531
431,1090,474,1190,532
432,1090,477,1189,533
433,1090,476,1189,534
434,1090,479,1189,534
435,1090,478,1189,535
436,1089,479,1187,535
437,1088,479,1189,535
438,1089,479,1187,534
439,1089,478,1187,534
440,1089,479,1187,533
441,1088,479,1189,533
442,1088,477,1188,533
443,1088,477,1189,534
444,1089,477,1187,533
445,1090,477,1188,532
446,1089,478,1191,534
447,1088,477,1191,533
448,1092,478,1191,533
449,1092,477,1190,533
450,1090,477,1191,536
451,1092,477,1192,536
452,1094,479,1191,534
453,1094,481,1192,534
454,1092,480,1191,534
455,1092,484,1191,534
456,1094,483,1192,536
457,1092,482,1192,536
458,1092,482,1192,536
459,1093,485,1191,538
460,1093,485,1192,536
461,1092,486,1192,536
462,1092,486,1191,537
463,1093,487,1192,538
464,1093,487,1192,538
465,1092,487,1192,538
466,1091,486,1192,538
467,1092,486,1192,539
468,1092,486,1191,539
469,1092,486,1192,539
470,1092,485,1191,539
471,1092,485,1192,538
472,1092,485,1191,539
473,1091,484,1192,540
474,1091,485,1191,539
475,1091,485,1191,539
476,1091,484,1191,539
477,1091,486,1190,538
478,1091,485,1191,539
479,1091,485,1190,540
480,1091,486,1191,539
481,1091,486,1191,539
482,1092,488,1192,540
483,1092,486,1192,540
484,1092,489,1192,541
485,1092,490,1194,542
486,1092,491,1195,546
487,1092,494,1196,549
488,1093,498,1195,554
489,1094,505,1194,561
490,1097,512,1194,569
491,1099,525,1196,578
492,1099,536,1195,590
493,1096,548,1194,602
494,1101,567,1198,617
495,1106,582,1204,635
496,1107,601,1207,655
497,1115,621,1205,675
498,1119,640,1208,698
499,0,0,0,0
500,0,0,0,0
501,0,0,0,0
502,0,0,0,0
503,1149,731,1246,788
504,1152,747,1248,799
505,0,0,0,0
506,0,0,0,0
507,0,0,0,0
508,0,0,0,0
509,0,0,0,0
510,0,0,0,0
511,0,0,0,0
512,0,0,0,0
513,0,0,0,0
514,1167,784,1265,831
515,1167,784,1265,831
516,1167,784,1265,831
517,1167,784,1265,831
518,1167,784,1265,831
519,1167,784,1265,831
520,1167,784,1265,831
521,1167,784,1265,831
522,1167,784,1265,831
523,1167,784,1265,831
524,1167,784,1265,831
525,1167,784,1265,831
526,1167,784,1265,831
527,1167,784,1265,831
528,1167,784,1265,831
529,1167,784,1265,831
530,1167,784,1265,831
531,1167,784,1265,831
532,1167,784,1265,831
533,1167,784,1265,831
534,1167,784,1265,831
535,1167,784,1265,831
536,1167,784,1265,831
537,1167,784,1265,831
538,1167,784,1265,831
539,1167,784,1265,831
540,1167,784,1265,831
541,1167,784,1265,831
542,1167,784,1265,831
543,1167,784,1265,831
544,1167,784,1265,831
545,1167,784,1265,831
546,1167,784,1265,831
547,1167,784,1265,831
548,1167,784,1265,831
549,1167,784,1265,831
550,1167,784,1265,831
551,1167,784,1265,831
552,1167,784,1265,831
553,1167,784,1265,831
554,1167,784,1265,831
555,1167,784,1265,831
556,1167,784,1265,831
557,1167,784,1265,831
558,1167,784,1265,831
559,1167,784,1265,831
560,1167,784,1265,831
561,1167,784,1265,831
562,1167,784,1265,831
563,1167,784,1265,831
564,1167,784,1265,831
565,1167,784,1265,831
566,1167,784,1265,831
567,1167,784,1265,831
568,1167,784,1265,831
569,1167,784,1265,831
570,1167,784,1265,831
571,1167,784,1265,831
572,1167,784,1265,831
573,1167,784,1265,831
574,1167,784,1265,831
575,1167,784,1265,831
576,1167,784,1265,831
577,1167,784,1265,831
578,1167,784,1265,831
579,1167,784,1265,831
580,1167,784,1265,831
581,1167,784,1265,831
582,1167,784,1265,831
583,1167,784,1265,831
584,1167,784,1265,831
585,1167,784,1265,831
586,1167,784,1265,831
587,1167,784,1265,831
588,1167,784,1265,831
589,1167,784,1265,831
590,1167,784,1265,831
591,1167,784,1265,831
592,1167,784,1265,831
593,1167,784,1265,831
594,1167,784,1265,831
595,1167,784,1265,831
596,1167,784,1265,831
597,1167,784,1265,831
598,1167,784,1265,831
599,1167,784,1265,831
600,1167,784,1265,831
601,1167,784,1265,831
602,1167,784,1265,831
603,1167,784,1265,831
604,1167,784,1265,831
605,1167,784,1265,831
606,1167,784,1265,831
607,1167,784,1265,831
608,1167,784,1265,831
609,1167,784,1265,831
610,1167,784,1265,831
611,1167,784,1265,831
612,1167,784,1265,831
613,1167,784,1265,831
614,1167,784,1265,831
615,1167,784,1265,831
616,1167,784,1265,831
617,1167,784,1265,831
618,1167,784,1265,831
619,1167,784,1265,831
620,1167,784,1265,831
621,1167,784,1265,831
622,1167,784,1265,831
623,1167,784,1265,831
624,1167,784,1265,831
625,1167,784,1265,831
626,1167,784,1265,831
627,1167,784,1265,831
628,1167,784,1265,831
629,1167,784,1265,831
630,1167,784,1265,831
631,1167,784,1265,831
632,1167,784,1265,831
633,1167,784,1265,831
634,1167,784,1265,831
635,1167,784,1265,831
636,1167,784,1265,831
637,1167,784,1265,831
638,1167,784,1265,831
639,1167,784,1265,831
640,1167,784,1265,831
641,1167,784,1265,831
