frameid,x1,y1,x2,y2
971,333,188,347,206
972,330,189,345,206
973,335,191,348,206
974,332,185,348,207
975,335,191,345,204
976,333,186,347,204
977,330,185,345,203
978,333,189,347,203
979,335,189,345,201
980,335,186,344,201
981,333,189,345,201
982,333,188,344,201
983,332,185,345,203
984,335,186,347,197
985,335,188,344,198
986,333,186,347,198
987,334,188,344,194
988,335,187,344,193
989,334,187,344,193
990,334,187,344,193
991,335,185,345,195
992,332,185,347,197
993,333,186,342,194
994,332,183,344,197
995,332,185,345,195
996,333,185,345,194
997,332,182,345,195
998,332,183,345,195
999,332,180,345,194
1000,333,182,345,194
1001,332,182,344,192
1002,332,182,345,192
1003,336,182,345,192
1004,333,180,345,194
1005,335,182,345,192
1006,333,180,348,192
1007,333,180,345,192
1008,333,180,345,189
1009,332,177,345,192
1010,332,179,345,191
1011,332,179,345,189
1012,333,179,345,189
1013,333,177,347,192
1014,333,179,347,189
1015,335,177,345,188
1016,334,178,344,186
1017,335,178,344,186
1018,335,176,344,188
1019,333,179,347,186
1020,335,174,347,186
1021,335,177,344,183
1022,335,175,344,183
1023,336,174,345,186
1024,335,175,344,183
1025,335,176,347,185
1026,332,174,344,185
1027,335,174,344,183
1028,335,176,344,185
1029,335,175,344,183
1030,335,175,344,183
1031,334,174,344,183
1032,335,174,344,183
1033,335,174,344,183
1034,335,174,345,183
1035,335,173,344,181
1036,333,173,345,185
1037,333,174,345,186
1038,335,173,344,185
1039,333,173,345,183
1040,333,171,344,185
1041,333,173,345,185
1042,333,173,344,185
1043,333,171,345,182
1044,333,173,347,183
1045,333,171,344,183
1046,333,173,344,182
1047,335,171,344,182
1048,333,171,344,182
1049,335,170,345,182
1050,333,171,344,182
1051,333,170,347,182
1052,333,170,345,182
1053,332,168,345,183
1054,335,171,342,179
1055,332,168,345,180
1056,332,168,344,182
1057,333,170,344,182
1058,333,168,345,180
1059,333,170,345,180
1060,333,170,345,180
1061,332,168,344,180
1062,333,168,342,179
1063,335,170,342,182
1064,333,170,345,180
1065,333,170,345,180
1066,332,168,344,179
1067,335,168,345,177
1068,332,168,345,180
1069,332,167,345,180
1070,333,167,344,179
1071,332,167,344,179
1072,332,164,344,177
1073,332,167,345,179
1074,333,165,345,180
1075,332,167,344,177
1076,332,165,344,177
1077,332,167,344,177
1078,332,165,345,179
1079,332,164,345,176
1080,332,165,343,174
1081,333,167,345,179
1082,332,165,343,174
1083,332,165,343,174
1084,332,165,343,174
1085,333,164,342,172
1086,332,163,343,172
1087,334,164,344,173
1088,332,163,343,172
1089,334,163,344,172
1090,332,161,344,176
1091,332,162,344,174
1092,333,162,342,171
1093,334,162,344,171
1094,334,163,344,171
1095,333,162,345,174
1096,332,162,344,176
1097,332,162,344,174
1098,332,161,345,174
1099,333,161,345,173
1100,332,159,345,176
1101,332,161,347,174
1102,333,158,344,173
1103,333,159,345,173
1104,332,159,345,174
1105,332,159,345,173
1106,333,159,343,168
1107,333,159,343,168
1108,333,159,343,168
1109,332,159,343,168
1110,332,157,343,166
1111,333,157,343,166
1112,331,157,343,166
1113,327,155,347,173
1114,332,157,343,166
1115,331,156,344,165
1116,332,156,343,165
1117,327,153,344,167
1118,332,154,343,165
1119,331,154,343,163
1120,332,154,343,163
1121,332,154,343,163
1122,331,154,343,163
1123,332,154,342,162
1124,332,154,342,162
1125,332,152,343,160
1126,332,152,342,160
1127,332,152,342,161
1128,332,151,342,159
1129,332,151,342,160
1130,332,150,342,159
1131,332,150,342,159
1132,332,150,342,159
1133,332,150,343,159
1134,330,146,345,161
1135,329,144,345,159
1136,329,144,344,161
1137,329,146,344,161
1138,329,146,344,159
1139,329,144,344,161
1140,330,146,341,155
1141,330,145,341,154
1142,331,145,343,156
1143,331,144,341,153
1144,330,144,341,153
1145,330,144,342,153
1146,330,142,342,151
1147,330,142,342,151
1148,330,142,341,151
1149,330,142,341,151
1150,330,142,342,151
1151,330,141,341,150
1152,330,141,341,150
1153,330,138,342,152
1154,330,139,341,148
1155,329,139,341,148
1156,327,138,340,147
1157,328,138,342,147
1158,329,138,341,147
1159,329,136,341,145
1160,329,136,341,145
1161,328,136,339,145
1162,328,134,339,145
1163,328,135,339,144
1164,328,135,339,144
1165,328,133,339,142
1166,328,133,339,142
1167,328,133,339,144
1168,329,131,339,142
1169,328,131,339,142
1170,328,131,340,143
1171,327,131,339,143
1172,328,130,340,141
1173,328,129,339,141
1174,328,130,339,141
1175,326,129,338,141
1176,327,129,337,138
1177,326,127,337,138
1178,326,127,337,136
1179,326,127,337,136
1180,326,127,337,136
1181,326,127,338,136
1182,326,125,337,136
1183,326,125,337,136
1184,326,124,337,135
1185,326,123,337,135
1186,326,124,338,135
1187,326,124,338,135
1188,326,124,337,133
1189,326,122,337,133
1190,326,122,337,134
1191,326,121,337,132
1192,326,121,337,132
1193,324,121,336,132
1194,325,119,335,130
1195,324,120,335,129
1196,324,118,335,129
1197,324,118,336,127
1198,324,118,336,129
1199,324,117,336,129
1200,321,117,339,131
1201,323,117,336,128
1202,321,114,336,129
1203,321,114,338,129
1204,323,116,336,129
1205,324,116,336,128
1206,323,114,336,126
1207,323,114,336,126
1208,324,113,336,124
1209,323,113,336,124
1210,321,113,334,125
1211,321,113,334,125
1212,323,112,335,123
1213,321,111,334,123
1214,321,112,334,123
1215,321,112,333,123
1216,321,110,333,121
1217,321,110,334,121
1218,321,109,334,120
1219,321,109,333,120
1220,321,109,334,120
1221,320,109,334,120
1222,321,108,334,120
1223,320,108,334,120
1224,318,110,333,123
1225,319,108,332,120
1226,317,107,333,120
1227,318,105,335,122
1228,318,107,336,122
1229,318,107,332,120
1230,317,107,332,119
1231,317,107,333,120
1232,317,106,331,118
1233,319,106,332,118
1234,319,104,332,118
1235,319,105,332,117
1236,317,105,331,117
1237,317,105,330,117
1238,318,104,330,116
1239,317,104,330,116
1240,317,104,330,116
1241,318,104,330,116
1242,317,103,331,115
1243,318,103,330,115
1244,317,103,330,115
1245,315,103,329,115
1246,317,103,330,115
1247,314,101,329,114
1248,315,103,329,114
1249,315,102,329,114
1250,316,102,328,114
1251,315,102,328,114
1252,315,102,329,114
1253,315,102,328,114
1254,315,102,328,114
1255,315,102,328,114
1256,315,100,329,112
1257,314,100,329,112
1258,315,100,329,112
1259,315,100,329,112
1260,315,101,328,112
1261,313,101,327,113
1262,313,100,327,112
1263,315,104,327,113
1264,314,102,327,114
1265,314,102,330,114
1266,312,101,329,114
1267,313,100,327,112
1268,312,100,327,114
1269,313,100,327,114
1270,313,100,327,114
1271,313,100,327,112
1272,313,100,326,112
1273,312,100,327,112
1274,312,100,327,112
1275,312,100,327,112
1276,311,100,325,112
1277,311,100,325,112
1278,310,100,325,114
1279,311,100,325,114
1280,311,100,325,114
1281,310,100,325,112
1282,310,100,325,114
1283,310,100,325,114
1284,312,99,327,114
1285,311,100,325,112
1286,310,100,325,112
1287,310,100,325,114
1288,310,100,325,112
1289,310,100,325,114
1290,310,100,325,114
1291,310,100,324,112
1292,310,100,324,112
1293,310,100,324,114
1294,310,100,324,114
1295,310,100,324,112
1296,310,101,324,113
1297,310,100,324,112
1298,308,100,324,112
1299,308,100,323,112
1300,308,100,324,114
1301,309,101,322,113
1302,309,100,323,112
1303,308,100,322,114
1304,308,100,322,112
1305,308,100,322,112
1306,308,100,322,112
1307,306,100,321,112
1308,306,102,321,114
1309,306,101,321,113
1310,307,100,321,112
1311,306,100,321,114
1312,306,100,322,114
1313,306,100,321,114
1314,304,100,320,114
1315,306,100,321,114
1316,304,100,319,115
1317,304,99,320,114
1318,305,99,319,114
1319,304,99,320,114
1320,304,101,320,116
1321,304,100,319,115
1322,304,100,320,115
1323,304,100,320,115
1324,304,99,320,114
1325,303,100,319,114
1326,304,100,319,115
1327,303,100,319,115
1328,303,100,319,117
1329,304,100,319,115
1330,301,101,318,116
1331,301,101,318,116
1332,302,101,317,116
1333,302,101,318,116
1334,302,101,317,116
1335,302,100,318,115
1336,301,102,318,117
1337,302,100,318,115
1338,302,100,318,115
1339,301,102,318,117
1340,299,102,317,117
1341,299,102,316,117
1342,299,102,316,117
1343,301,102,315,117
1344,300,102,316,117
1345,299,102,317,117
1346,300,103,316,118
1347,299,103,316,118
1348,300,103,316,118
1349,300,102,316,117
1350,300,101,316,118
1351,299,102,316,117
1352,299,102,316,117
1353,298,103,316,120
1354,298,103,316,120
1355,299,103,316,118
1356,299,103,315,118
1357,297,103,314,118
1358,298,103,314,120
1359,297,103,315,120
